Gene	Product	EnClNCTC9394.NPEQ	KlPnEcl8.NPEQ	KlPnRH201207.NPEQ	CiRoICC168.NPEQ	SaTySL1344.NPEQ	SaTySL3261.NPEQ	SaTyD23580.NPEQ	SaTyA130.NPEQ	SaEnP125109.NPEQ	SaTyTy2.NPEQ	EsCoEC958.NPEQ	EsCoST131.NPEQ	EsCoCS17.NPEQ	EsCoH10407.NPEQ	EsCoBW25113.NPEQ	EsCoMG1655.NPEQ	EnClNCTC9394.locus.tag	KlPnEcl8.locus.tag	KlPnRH201207.locus.tag	CiRoICC168.locus.tag	SaTySL1344.locus.tag	SaTySL3261.locus.tag	SaTyD23580.locus.tag	SaTyA130.locus.tag	SaEnP125109.locus.tag	SaTyTy2.locus.tag	EsCoEC958.locus.tag	EsCoST131.locus.tag	EsCoCS17.locus.tag	EsCoH10407.locus.tag	EsCoBW25113.locus.tag	EsCoMG1655.locus.tag	ENC_no	BN373_no	ERS227112_no	ROD_no	SL1344_no	SL3261_no	STMMW_no	STM_no	SEN_no	t_no	EC958_no	NCTC13441_no	CS17_no	ETEC_no	BW25113_no	b_no	path_id	path_name
rpe	D-ribulose-5-phosphate 3-epimerase	1.28453110060382	0.907001898613203	-0.0323074995409958	0.613546904866237	-0.0820785089321682	0.71068608629952	-0.0781943368635779	-0.229823336642661	-0.00348349486994584	0.00704970817859785	0.18520860190012	1.21803730574091	0.310728184865131	1.9868454922659	-0.386744317121241	0	ENC_25830	BN373_43941	ERS227112_00828	ROD_44371	SL1344_3450	SL3261_3450	STMMW_34731	STM_MW34731	SEN3309	t4023	EC958_3777	NCTC13441_00314	CS17_03807	ETEC_3636	BW25113_3386	b3386	2	2	3	2	3	3	3	3	3	3	3	3	1	2	3	3	eco01110	Biosynthesis of secondary metabolites 
dam	DNA adenine methyltransferase	1.65508790493436	-0.137210596071437	3.19085456984589	-0.327516002380666	-0.166983960702017	0.201755283794644	-0.561682404103615	-0.166795682683133	-0.346254411655091	0.0186819711359312	-0.241601078384542	-0.112673378567451	3.21067047915365	-0.0600699471489954	-1.36539577572222	0	ENC_25840	BN373_43951	ERS227112_00827	ROD_44361	SL1344_3451	SL3261_3451	STMMW_34741	STM_MW34741	SEN3310	t4022	EC958_3778	NCTC13441_00313	CS17_03808	ETEC_3637	BW25113_3387	b3387	1	2	2	3	2	2	1	1	2	4	2	2	2	1	1	1	eco03430	Mismatch repair 
ftsX	putative ABC transporter permease	0.976334281323409	1.0427989067372	0.13123366622656	-0.472150153336013	2.25327230122111	2.61968142028561	2.9383165549679	3.39356188192674	0.348753019295103	1.67910695965136	-0.489470593467651	-0.271982081630595	2.42479116826686	0.791179398729484	-0.470999510082241	7	ENC_26540	BN373_44631	ERS227112_00757	ROD_43591	SL1344_3534	SL3261_3534	STMMW_35581	STM_MW35581	SEN3392	t3953	EC958_3856	NCTC13441_00238	CS17_03882	ETEC_3708	BW25113_3462	b3462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco02010	ABC transporters 
ftsE	cell division ATP-binding protein	0.947793712316363	1.00837662667949	0.0447322022534941	-0.325142004927083	2.85210206551105	2.98366216088429	4.09802863000813	2.6924713065197	0.279772933279747	2.3629527032788	-0.45716517821675	-0.187202983482012	2.39383339294915	0.96829515906055	-0.227450183497818	7	ENC_26550	BN373_44641	ERS227112_00756	ROD_43581	SL1344_3535	SL3261_3535	STMMW_35591	STM_MW35591	SEN3393	t3952	EC958_3857	NCTC13441_00237	CS17_03883	ETEC_3709	BW25113_3463	b3463	53	90	86	58	43	43	43	42	43	44	55	55	50	50	50	50	eco02010	ABC transporters 
tusA	mnm(5)-s(2)U34-tRNA 2-thiolation sulfurtransferase	0.949818554259764	1.37772248070574	2.0319187360829	0.37898645861969	1.56898593830448	0.942913799307157	1.35636768101439	0.976368613120462	1.25401439721704	0.768414654502214	1.0298356506447	0.795774154681828	0.819174126119172	1.13499092991497	-0.140327779671666	0	ENC_26650	BN373_44711	ERS227112_00749	ROD_43471	SL1344_3543	SL3261_3543	STMMW_35671	STM_MW35671	SEN3401	t3944	EC958_3864	NCTC13441_00230	CS17_03890	ETEC_3716	BW25113_3470	b3470	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco04122	Sulfur relay system 
cysE	serine acetyltransferase	1.02382675688752	1.80493506729646	3.27302052264743	1.00314998627117	1.88674849158664	1.02072866636524	1.67915364384021	3.25337030030162	1.61596610470807	0.458183804981872	1.9982409452664	1.45133529621948	1.17099044383235	1.30625656331804	0.982447656349344	0	ENC_02250	BN373_45931	ERS227112_00627	ROD_42091	SL1344_3665	SL3261_3665	STMMW_36871	STM_MW36871	SEN3521	t3820	EC958_4015	NCTC13441_00076	CS17_04056	ETEC_3850	BW25113_3607	b3607	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	eco01200	Carbon metabolism 
cysE	serine acetyltransferase	1.02382675688752	1.80493506729646	3.27302052264743	1.00314998627117	1.88674849158664	1.02072866636524	1.67915364384021	3.25337030030162	1.61596610470807	0.458183804981872	1.9982409452664	1.45133529621948	1.17099044383235	1.30625656331804	0.982447656349344	0	ENC_02250	BN373_45931	ERS227112_00627	ROD_42091	SL1344_3665	SL3261_3665	STMMW_36871	STM_MW36871	SEN3521	t3820	EC958_4015	NCTC13441_00076	CS17_04056	ETEC_3850	BW25113_3607	b3607	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	eco01110	Biosynthesis of secondary metabolites 
cysE	serine acetyltransferase	1.02382675688752	1.80493506729646	3.27302052264743	1.00314998627117	1.88674849158664	1.02072866636524	1.67915364384021	3.25337030030162	1.61596610470807	0.458183804981872	1.9982409452664	1.45133529621948	1.17099044383235	1.30625656331804	0.982447656349344	0	ENC_02250	BN373_45931	ERS227112_00627	ROD_42091	SL1344_3665	SL3261_3665	STMMW_36871	STM_MW36871	SEN3521	t3820	EC958_4015	NCTC13441_00076	CS17_04056	ETEC_3850	BW25113_3607	b3607	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	eco00270	Cysteine and methionine metabolism 
cysE	serine acetyltransferase	1.02382675688752	1.80493506729646	3.27302052264743	1.00314998627117	1.88674849158664	1.02072866636524	1.67915364384021	3.25337030030162	1.61596610470807	0.458183804981872	1.9982409452664	1.45133529621948	1.17099044383235	1.30625656331804	0.982447656349344	0	ENC_02250	BN373_45931	ERS227112_00627	ROD_42091	SL1344_3665	SL3261_3665	STMMW_36871	STM_MW36871	SEN3521	t3820	EC958_4015	NCTC13441_00076	CS17_04056	ETEC_3850	BW25113_3607	b3607	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	eco01230	Biosynthesis of amino acids 
cysE	serine acetyltransferase	1.02382675688752	1.80493506729646	3.27302052264743	1.00314998627117	1.88674849158664	1.02072866636524	1.67915364384021	3.25337030030162	1.61596610470807	0.458183804981872	1.9982409452664	1.45133529621948	1.17099044383235	1.30625656331804	0.982447656349344	0	ENC_02250	BN373_45931	ERS227112_00627	ROD_42091	SL1344_3665	SL3261_3665	STMMW_36871	STM_MW36871	SEN3521	t3820	EC958_4015	NCTC13441_00076	CS17_04056	ETEC_3850	BW25113_3607	b3607	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	eco01100	Metabolic pathways 
cysE	serine acetyltransferase	1.02382675688752	1.80493506729646	3.27302052264743	1.00314998627117	1.88674849158664	1.02072866636524	1.67915364384021	3.25337030030162	1.61596610470807	0.458183804981872	1.9982409452664	1.45133529621948	1.17099044383235	1.30625656331804	0.982447656349344	0	ENC_02250	BN373_45931	ERS227112_00627	ROD_42091	SL1344_3665	SL3261_3665	STMMW_36871	STM_MW36871	SEN3521	t3820	EC958_4015	NCTC13441_00076	CS17_04056	ETEC_3850	BW25113_3607	b3607	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	eco01120	Microbial metabolism in diverse environments 
cysE	serine acetyltransferase	1.02382675688752	1.80493506729646	3.27302052264743	1.00314998627117	1.88674849158664	1.02072866636524	1.67915364384021	3.25337030030162	1.61596610470807	0.458183804981872	1.9982409452664	1.45133529621948	1.17099044383235	1.30625656331804	0.982447656349344	0	ENC_02250	BN373_45931	ERS227112_00627	ROD_42091	SL1344_3665	SL3261_3665	STMMW_36871	STM_MW36871	SEN3521	t3820	EC958_4015	NCTC13441_00076	CS17_04056	ETEC_3850	BW25113_3607	b3607	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	eco00920	Sulfur metabolism 
gpsA	glycerol-3-phosphate dehydrogenase (NAD+)	1.80012973102878	2.51354505520915	2.93238968254869	4.08813067862681	0.250047247237237	-0.184442165293366	1.95320666141612	2.54715940774745	2.944144134367	0.230395618858963	0.641602019777953	3.76053896993362	3.56485093311244	4.18507920517044	3.57520448427522	7	ENC_02260	BN373_45941	ERS227112_00626	ROD_42081	SL1344_3666	SL3261_3666	STMMW_36881	STM_MW36881	SEN3522	t3819	EC958_4016	NCTC13441_00075	CS17_04057	ETEC_3851	BW25113_3608	b3608	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco00564	Glycerophospholipid metabolism 
gpsA	glycerol-3-phosphate dehydrogenase (NAD+)	1.80012973102878	2.51354505520915	2.93238968254869	4.08813067862681	0.250047247237237	-0.184442165293366	1.95320666141612	2.54715940774745	2.944144134367	0.230395618858963	0.641602019777953	3.76053896993362	3.56485093311244	4.18507920517044	3.57520448427522	7	ENC_02260	BN373_45941	ERS227112_00626	ROD_42081	SL1344_3666	SL3261_3666	STMMW_36881	STM_MW36881	SEN3522	t3819	EC958_4016	NCTC13441_00075	CS17_04057	ETEC_3851	BW25113_3608	b3608	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco01110	Biosynthesis of secondary metabolites 
secB	protein export chaperone	1.36026927875225	2.65720133024326	1.52641909385902	2.51922126075964	0.360851046990708	-0.460503914458655	1.35848368738118	0.903559303527192	0.32291822592446	0.919360480888554	0.365539222743915	0.920593781922913	2.51681102367217	1.81749797150265	0.354451695583352	0	ENC_02270	BN373_45951	ERS227112_00625	ROD_42071	SL1344_3667	SL3261_3667	STMMW_36891	STM_MW36891	SEN3523	t3818	EC958_4017	NCTC13441_00074	CS17_04058	ETEC_3852	BW25113_3609	b3609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco02024	Quorum sensing 
secB	protein export chaperone	1.36026927875225	2.65720133024326	1.52641909385902	2.51922126075964	0.360851046990708	-0.460503914458655	1.35848368738118	0.903559303527192	0.32291822592446	0.919360480888554	0.365539222743915	0.920593781922913	2.51681102367217	1.81749797150265	0.354451695583352	0	ENC_02270	BN373_45951	ERS227112_00625	ROD_42071	SL1344_3667	SL3261_3667	STMMW_36891	STM_MW36891	SEN3523	t3818	EC958_4017	NCTC13441_00074	CS17_04058	ETEC_3852	BW25113_3609	b3609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco03060	Protein export 
secB	protein export chaperone	1.36026927875225	2.65720133024326	1.52641909385902	2.51922126075964	0.360851046990708	-0.460503914458655	1.35848368738118	0.903559303527192	0.32291822592446	0.919360480888554	0.365539222743915	0.920593781922913	2.51681102367217	1.81749797150265	0.354451695583352	0	ENC_02270	BN373_45951	ERS227112_00625	ROD_42071	SL1344_3667	SL3261_3667	STMMW_36891	STM_MW36891	SEN3523	t3818	EC958_4017	NCTC13441_00074	CS17_04058	ETEC_3852	BW25113_3609	b3609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco03070	Bacterial secretion system 
hldD	ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding	1.32772928422986	2.75204605108826	2.75289331329032	2.11592807033185	1.38941521701898	1.93166125941551	1.51899142215254	1.9430348515171	1.07213064739573	2.64584871018484	2.41472088504364	1.31387165309518	2.66053946662881	0.987707815393787	0.136323898730239	0	ENC_02380	BN373_46041	ERS227112_00616	ROD_41981	SL1344_3676	SL3261_3676	STMMW_36991	STM_MW36991	SEN3532	t3809	EC958_4026	NCTC13441_00065	CS17_04067	ETEC_3862	BW25113_3619	b3619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco00540	Lipopolysaccharide biosynthesis 
hldD	ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding	1.32772928422986	2.75204605108826	2.75289331329032	2.11592807033185	1.38941521701898	1.93166125941551	1.51899142215254	1.9430348515171	1.07213064739573	2.64584871018484	2.41472088504364	1.31387165309518	2.66053946662881	0.987707815393787	0.136323898730239	0	ENC_02380	BN373_46041	ERS227112_00616	ROD_41981	SL1344_3676	SL3261_3676	STMMW_36991	STM_MW36991	SEN3532	t3809	EC958_4026	NCTC13441_00065	CS17_04067	ETEC_3862	BW25113_3619	b3619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco01100	Metabolic pathways 
waaF	ADP-heptose:LPS heptosyltransferase II	0.907040182016488	2.75153188608664	3.78260572384117	1.32442408340215	0.997290215226809	0.715536869588787	1.20351833996625	1.40214289060293	0.771119864014034	1.99544943404019	1.47345505068869	1.2060980552462	2.16665664379601	0.670701989819565	-0.209999256622084	0	ENC_02390	BN373_46051	ERS227112_00615	ROD_41971	SL1344_3677	SL3261_3677	STMMW_37001	STM_MW37001	SEN3533	t3808	EC958_4027	NCTC13441_00064	CS17_04068	ETEC_3863	BW25113_3620	b3620	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco00540	Lipopolysaccharide biosynthesis 
waaF	ADP-heptose:LPS heptosyltransferase II	0.907040182016488	2.75153188608664	3.78260572384117	1.32442408340215	0.997290215226809	0.715536869588787	1.20351833996625	1.40214289060293	0.771119864014034	1.99544943404019	1.47345505068869	1.2060980552462	2.16665664379601	0.670701989819565	-0.209999256622084	0	ENC_02390	BN373_46051	ERS227112_00615	ROD_41971	SL1344_3677	SL3261_3677	STMMW_37001	STM_MW37001	SEN3533	t3808	EC958_4027	NCTC13441_00064	CS17_04068	ETEC_3863	BW25113_3620	b3620	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco01100	Metabolic pathways 
waaC	ADP-heptose:LPS heptosyl transferase I	1.12634403848312	3.00241195346483	2.70070793004378	1.86969172856908	1.50999553741225	1.49496884557377	1.48799407962902	1.87309257705244	0.391316237306326	2.59616125990309	2.60608285900138	1.48987392107209	1.25147526916286	0.363113664960029	0.210745540723712	0	ENC_02400	BN373_46061	ERS227112_00614	ROD_41961	SL1344_3678	SL3261_3678	STMMW_37011	STM_MW37011	SEN3534	t3807	EC958_4028	NCTC13441_00063	CS17_04069	ETEC_3864	BW25113_3621	b3621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco01100	Metabolic pathways 
waaC	ADP-heptose:LPS heptosyl transferase I	1.12634403848312	3.00241195346483	2.70070793004378	1.86969172856908	1.50999553741225	1.49496884557377	1.48799407962902	1.87309257705244	0.391316237306326	2.59616125990309	2.60608285900138	1.48987392107209	1.25147526916286	0.363113664960029	0.210745540723712	0	ENC_02400	BN373_46061	ERS227112_00614	ROD_41961	SL1344_3678	SL3261_3678	STMMW_37011	STM_MW37011	SEN3534	t3807	EC958_4028	NCTC13441_00063	CS17_04069	ETEC_3864	BW25113_3621	b3621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco00540	Lipopolysaccharide biosynthesis 
waaU	lipopolysaccharide core biosynthesis	X	X	-1.09681362992457	X	X	X	X	X	X	X	-0.0173981327515187	-0.742871810086393	X	X	-0.56242915339743	7	X	X	ERS227112_00611	X	X	X	X	X	X	X	EC958_4030	NCTC13441_00061	X	X	BW25113_3623	b3623	0	1	2	0	0	0	0	0	0	0	2	2	1	0	2	2	eco01100	Metabolic pathways 
waaU	lipopolysaccharide core biosynthesis	X	X	-1.09681362992457	X	X	X	X	X	X	X	-0.0173981327515187	-0.742871810086393	X	X	-0.56242915339743	7	X	X	ERS227112_00611	X	X	X	X	X	X	X	EC958_4030	NCTC13441_00061	X	X	BW25113_3623	b3623	0	1	2	0	0	0	0	0	0	0	2	2	1	0	2	2	eco00540	Lipopolysaccharide biosynthesis 
waaG	UDP-glucose:(heptosyl)lipopolysaccharide alpha-1,3-glucosyltransferase; lipopolysaccharide core biosynthesis protein; lipopolysaccharide glucosyltransferase I	0.465127274193479	3.93508518540364	2.75723185959284	-0.139099365110345	0.24705118806777	-0.753946057294192	-0.283345263815616	0.270691506291314	-0.559874290144854	-0.429823655330396	-0.151212682114043	-0.0114189686679008	2.33793418508168	-0.97799754626197	-1.14297823092045	0	ENC_02480	BN373_46121	ERS227112_00608	ROD_41861	SL1344_3688	SL3261_3688	STMMW_37111	STM_MW37111	SEN3544	t3796	EC958_4038	NCTC13441_00053	CS17_04077	ETEC_3872	BW25113_3631	b3631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco00540	Lipopolysaccharide biosynthesis 
waaG	UDP-glucose:(heptosyl)lipopolysaccharide alpha-1,3-glucosyltransferase; lipopolysaccharide core biosynthesis protein; lipopolysaccharide glucosyltransferase I	0.465127274193479	3.93508518540364	2.75723185959284	-0.139099365110345	0.24705118806777	-0.753946057294192	-0.283345263815616	0.270691506291314	-0.559874290144854	-0.429823655330396	-0.151212682114043	-0.0114189686679008	2.33793418508168	-0.97799754626197	-1.14297823092045	0	ENC_02480	BN373_46121	ERS227112_00608	ROD_41861	SL1344_3688	SL3261_3688	STMMW_37111	STM_MW37111	SEN3544	t3796	EC958_4038	NCTC13441_00053	CS17_04077	ETEC_3872	BW25113_3631	b3631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco01100	Metabolic pathways 
rpmG	50S ribosomal subunit protein L33	0.980352798426589	0.79931341330438	3.21120806679776	1.188475491993	0.348253902096076	0.769700974638366	0.891214535526288	3.32770546009324	1.72941368125707	1.32555192388483	0.69252689709019	1.01101833634871	-1.34744395076918	0.770661421003003	0.892776742971456	0	ENC_02550	BN373_46191	ERS227112_00601	ROD_41791	SL1344_3693	SL3261_3693	STMMW_37161	STM_MW37161	SEN3549	t3791	EC958_4044	NCTC13441_00047	CS17_04083	ETEC_3877	BW25113_3636	b3636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco03010	Ribosome 
rpmB	50S ribosomal subunit protein L28	X	2.12514356611618	2.49236270639671	2.48294834697859	2.63382694705061	2.74481199794038	2.90362833311856	2.10962447849912	2.75443896329791	1.83267374435212	2.48847914398534	1.76036675513559	2.42424566095178	2.23957182035386	1.12196160423747	7	X	BN373_46201	ERS227112_00600	ROD_41781	SL1344_3694	SL3261_3694	STMMW_37171	STM_MW37171	SEN3550	t3790	EC958_4045	NCTC13441_00046	CS17_04084	ETEC_3878	BW25113_3637	b3637	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco03010	Ribosome 
dut	deoxyuridinetriphosphatase	2.63515415479602	2.6149153450957	2.61553082740923	2.94547186990205	2.35859799916868	3.25045643654122	2.0909310207928	2.46365039200352	1.61041365297354	2.04968469444457	3.26049556655585	2.49279168825753	3.22180009116682	2.89729682187169	2.16260932577328	7	ENC_02590	BN373_46231	ERS227112_00597	ROD_41751	SL1344_3697	SL3261_3697	STMMW_37201	STM_MW37201	SEN3553	t3787	EC958_4048	NCTC13441_00043	CS17_04087	ETEC_3881	BW25113_3640	b3640	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco01100	Metabolic pathways 
dut	deoxyuridinetriphosphatase	2.63515415479602	2.6149153450957	2.61553082740923	2.94547186990205	2.35859799916868	3.25045643654122	2.0909310207928	2.46365039200352	1.61041365297354	2.04968469444457	3.26049556655585	2.49279168825753	3.22180009116682	2.89729682187169	2.16260932577328	7	ENC_02590	BN373_46231	ERS227112_00597	ROD_41751	SL1344_3697	SL3261_3697	STMMW_37201	STM_MW37201	SEN3553	t3787	EC958_4048	NCTC13441_00043	CS17_04087	ETEC_3881	BW25113_3640	b3640	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco00240	Pyrimidine metabolism 
spoT	bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	1.10248321397267	1.79290316133251	2.95418454129864	1.86471692456059	1.69369521643488	1.62503289294873	3.2417372165225	2.6494969338626	1.52384541011038	2.44534137141942	2.62414659477575	2.33481029856122	0.378575033542611	2.01631821235218	1.04449942679005	7	ENC_26added	BN373_46401	ERS227112_00581	ROD_41661	SL1344_3708	SL3261_3708	STMMW_37311	STM_MW37311	SEN3564	t3776	EC958_4057	NCTC13441_00034	CS17_04098	ETEC_3891	BW25113_3650	b3650	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	eco00230	Purine metabolism 
rpmH	50S ribosomal subunit protein L34	X	1.61835209855014	1.36988550868155	1.93707647733801	2.06954825486858	1.89225107674793	2.27449238984969	1.39906792054989	2.02270767151372	0.953548773928562	2.30929358432193	1.88421362057837	1.08314599029142	1.35997886286439	0.601869459631708	7	X	BN373_47501	ERS227112_00468C	ROD_40243	SL1344_3806	SL3261_3806	STMMW_38241	STM_MW38241	SEN3656	t3680	EC958_4177	NCTC13441_04813	CS17_04154	ETEC_3993	BW25113_3703	b3703	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco03010	Ribosome 
pstB	phosphate ABC transporter ATPase	0.0141100927033867	0.182542668797514	2.96537068423207	-0.315885643907112	-1.05545642504299	-0.40945825288837	-1.13384471409394	-0.593653536580822	-0.800407880735007	-0.245660486817043	1.09999506599261	1.05463680548274	-0.0122261581626785	0.404891400790655	-0.223435004423645	0	ENC_04060	BN373_47661	ERS227112_00453	ROD_40161	SL1344_3821	SL3261_3821	STMMW_38391	STM_MW38391	SEN3668	t3669	EC958_4198	NCTC13441_04792	CS17_04175	ETEC_4016	BW25113_3725	b3725	53	90	86	58	43	43	43	42	43	44	55	55	50	50	50	50	eco02010	ABC transporters 
pstC	phosphate ABC transporter permease	0.374622943799233	-0.0362945685304405	1.84317661992583	-0.139284703574838	-1.19914926517452	-0.300926314796504	-1.13096260720217	-1.00499273257944	-0.903566310443317	-0.0690863486436282	0.779673992897934	0.926627370902327	-0.336992331364629	0.213986661304671	-0.123014306004612	0	ENC_04080	BN373_47681	ERS227112_00451	ROD_40141	SL1344_3823	SL3261_3823	STMMW_38411	STM_MW38411	SEN3670	t3667	EC958_4200	NCTC13441_04790	CS17_04177	ETEC_4018	BW25113_3727	b3727	11	21	19	13	11	11	11	11	11	11	12	12	11	11	11	11	eco02010	ABC transporters 
glmS	L-glutamine:D-fructose-6-phosphate aminotransferase	4.23510200509034	4.18073508750286	4.32344324511322	6.04544604768015	1.38301272434959	3.32983837723291	3.39045426442113	2.16567014912854	2.41855854166697	0.567928813224794	2.86119672337458	2.78786530062349	1.36002580501891	4.57361014135232	1.79401352646248	7	ENC_04150	BN373_47701	ERS227112_00449	ROD_40111	SL1344_3828	SL3261_3828	STMMW_38461	STM_MW38461	SEN3675	t3658	EC958_4202	NCTC13441_04788	CS17_04184	ETEC_4020	BW25113_3729	b3729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco01100	Metabolic pathways 
glmS	L-glutamine:D-fructose-6-phosphate aminotransferase	4.23510200509034	4.18073508750286	4.32344324511322	6.04544604768015	1.38301272434959	3.32983837723291	3.39045426442113	2.16567014912854	2.41855854166697	0.567928813224794	2.86119672337458	2.78786530062349	1.36002580501891	4.57361014135232	1.79401352646248	7	ENC_04150	BN373_47701	ERS227112_00449	ROD_40111	SL1344_3828	SL3261_3828	STMMW_38461	STM_MW38461	SEN3675	t3658	EC958_4202	NCTC13441_04788	CS17_04184	ETEC_4020	BW25113_3729	b3729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco00520	Amino sugar and nucleotide sugar metabolism 
glmS	L-glutamine:D-fructose-6-phosphate aminotransferase	4.23510200509034	4.18073508750286	4.32344324511322	6.04544604768015	1.38301272434959	3.32983837723291	3.39045426442113	2.16567014912854	2.41855854166697	0.567928813224794	2.86119672337458	2.78786530062349	1.36002580501891	4.57361014135232	1.79401352646248	7	ENC_04150	BN373_47701	ERS227112_00449	ROD_40111	SL1344_3828	SL3261_3828	STMMW_38461	STM_MW38461	SEN3675	t3658	EC958_4202	NCTC13441_04788	CS17_04184	ETEC_4020	BW25113_3729	b3729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco00250	Alanine, aspartate and glutamate metabolism 
glmS	L-glutamine:D-fructose-6-phosphate aminotransferase	4.23510200509034	4.18073508750286	4.32344324511322	6.04544604768015	1.38301272434959	3.32983837723291	3.39045426442113	2.16567014912854	2.41855854166697	0.567928813224794	2.86119672337458	2.78786530062349	1.36002580501891	4.57361014135232	1.79401352646248	7	ENC_04150	BN373_47701	ERS227112_00449	ROD_40111	SL1344_3828	SL3261_3828	STMMW_38461	STM_MW38461	SEN3675	t3658	EC958_4202	NCTC13441_04788	CS17_04184	ETEC_4020	BW25113_3729	b3729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	eco01130	Biosynthesis of antibiotics 
rffH	glucose-1-phosphate thymidylyltransferase	2.56475358217714	-0.422227338438748	-0.713388686232311	-0.505370584733755	X	X	X	X	X	-0.434278237351337	-0.588430218994588	-0.240485770864478	-0.588557170534856	0.118818527385703	-0.366778917744961	0	ENC_41270	BN373_49171	ERS227112_01759	ROD_39581	X	X	X	X	X	t3374	EC958_4251	NCTC13441_04734	CS17_04240	ETEC_4071	BW25113_3789	b3789	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	eco01100	Metabolic pathways 
rffH	glucose-1-phosphate thymidylyltransferase	2.56475358217714	-0.422227338438748	-0.713388686232311	-0.505370584733755	X	X	X	X	X	-0.434278237351337	-0.588430218994588	-0.240485770864478	-0.588557170534856	0.118818527385703	-0.366778917744961	0	ENC_41270	BN373_49171	ERS227112_01759	ROD_39581	X	X	X	X	X	t3374	EC958_4251	NCTC13441_04734	CS17_04240	ETEC_4071	BW25113_3789	b3789	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	eco00523	Polyketide sugar unit biosynthesis 
rffH	glucose-1-phosphate thymidylyltransferase	2.56475358217714	-0.422227338438748	-0.713388686232311	-0.505370584733755	X	X	X	X	X	-0.434278237351337	-0.588430218994588	-0.240485770864478	-0.588557170534856	0.118818527385703	-0.366778917744961	0	ENC_41270	BN373_49171	ERS227112_01759	ROD_39581	X	X	X	X	X	t3374	EC958_4251	NCTC13441_04734	CS17_04240	ETEC_4071	BW25113_3789	b3789	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	eco01130	Biosynthesis of antibiotics 
rffH	glucose-1-phosphate thymidylyltransferase	2.56475358217714	-0.422227338438748	-0.713388686232311	-0.505370584733755	X	X	X	X	X	-0.434278237351337	-0.588430218994588	-0.240485770864478	-0.588557170534856	0.118818527385703	-0.366778917744961	0	ENC_41270	BN373_49171	ERS227112_01759	ROD_39581	X	X	X	X	X	t3374	EC958_4251	NCTC13441_04734	CS17_04240	ETEC_4071	BW25113_3789	b3789	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	eco00521	Streptomycin biosynthesis 
rffH	glucose-1-phosphate thymidylyltransferase	2.56475358217714	-0.422227338438748	-0.713388686232311	-0.505370584733755	X	X	X	X	X	-0.434278237351337	-0.588430218994588	-0.240485770864478	-0.588557170534856	0.118818527385703	-0.366778917744961	0	ENC_41270	BN373_49171	ERS227112_01759	ROD_39581	X	X	X	X	X	t3374	EC958_4251	NCTC13441_04734	CS17_04240	ETEC_4071	BW25113_3789	b3789	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	eco00525	Acarbose and validamycin biosynthesis 
